Factor 1.0,Factor 1.25,Factor 0.75,Rand 1,Rand 1.25,Rand 0.75,LabelRand,Fac 1.0,Fac 1.25,Fac 0.75,Label
0.390815943,0.665434067,0.352788483,-0.039856028,0.001333069,-0.004040806,-0.076676305,0.390815943,0.831792584,0.264591362,1.410523585
0.006814065,0.647697837,0.212384064,0.047644468,0.000640415,-0.007142284,-0.340025548,0.006814065,0.809622296,0.159288048,0.63569886
0.746544838,0.374352497,0.988801998,0.033214004,-0.006208592,0.007697858,0.297170445,0.746544838,0.467940622,0.741601498,2.253257403
0.481697367,0.618198165,0.139118955,-0.00180648,-0.005215226,0.001129268,0.002245314,0.481697367,0.772747707,0.104339216,1.361029604
0.566371814,0.343947852,0.06432076,-0.095804676,0.005425654,-0.00299274,0.399301971,0.566371814,0.429934815,0.04824057,1.44384917
0.809913317,0.506361644,0.292505478,0.027874022,0.010842869,0.004519454,-0.305118858,0.809913317,0.632952055,0.219379108,1.357125622
0.790226491,0.868642645,0.665179229,0.083737455,-0.005487634,0.002201405,-0.115003456,0.790226491,1.085803306,0.498884422,2.259910764
0.159129597,0.830581337,0.141906922,-0.005148427,0.010974119,0.007520196,-0.165190783,0.159129597,1.038226671,0.106430191,1.138595676
0.904655765,0.272048646,0.950414636,-0.086895115,-0.017136447,0.000778334,0.070162897,0.904655765,0.340060807,0.712810977,2.027690446
0.503487153,0.756553393,0.709688288,0.099021836,-0.019878139,0.000173672,0.260790431,0.503487153,0.945691741,0.532266216,2.242235542
0.296269583,0.920828084,0.237681221,0.000969032,0.006945816,0.005483972,-0.266399378,0.296269583,1.151035105,0.178260916,1.359166225
0.110331222,0.333172421,0.516668467,0.085637621,-0.012901308,-0.002717334,-0.148061696,0.110331222,0.416465526,0.38750135,0.766236403
0.249755417,0.208593779,0.075072855,-0.070958807,-0.014961503,0.003516394,-0.488388083,0.249755417,0.260742223,0.056304641,0.078414199
0.650635065,0.290197888,0.327293786,0.030650429,0.004965052,0.001608872,0.109142681,0.650635065,0.36274736,0.245470339,1.367995445
0.351588642,0.437875241,0.165803334,0.072875086,-0.015315427,-0.007379748,0.3576428,0.351588642,0.547344051,0.124352501,1.380927994
0.263266332,0.319589727,0.813268234,-0.019120362,-0.003449844,0.007167307,-0.144056178,0.263266332,0.399487159,0.609951175,1.128648489
0.980534356,0.939216132,0.161586575,0.068190477,-0.010690965,-0.005101114,-0.294435401,0.980534356,1.174020165,0.121189931,1.981309051
0.366004708,0.514436645,0.366056402,0.09154464,0.006927667,0.009884952,0.475311763,0.366004708,0.643045807,0.274542301,1.758904579
0.661846098,0.041830172,0.682921763,0.031538556,-0.012032963,-0.006329945,0.330840818,0.661846098,0.052287716,0.512191322,1.557165954
0.743162874,0.929328627,0.230301473,-0.068158871,-0.013062053,-0.005800723,-0.233974446,0.743162874,1.161660784,0.172726105,1.843575316
0.240013138,0.02751128,0.389692103,-0.034887055,-0.01159636,0.00622734,0.001449119,0.240013138,0.0343891,0.292269077,0.568120435
0.049401005,0.325113867,0.983568634,0.070627907,0.005469615,-0.000245129,-0.011203695,0.049401005,0.406392333,0.737676476,1.182266119
0.71597818,0.71413962,0.841645961,0.063793213,0.011450119,-0.008313377,0.142685663,0.71597818,0.892674525,0.631234471,2.382572839
0.627550174,0.042190079,0.325831191,0.022756275,0.018636478,-0.007471486,0.32199512,0.627550174,0.052737598,0.244373393,1.246656286
0.92201831,0.787751229,0.922032055,-0.070349002,0.010151323,0.004323828,-0.459432056,0.92201831,0.984689037,0.691524041,2.138799332
0.226587843,0.704677181,0.047748114,-0.061553961,0.015497088,-0.002493887,-0.442527432,0.226587843,0.880846477,0.035811085,0.700717972
0.623938961,0.842848565,0.52252209,-0.068138865,0.00916947,-0.003294983,-0.246415708,0.623938961,1.053560706,0.391891568,1.822975527
0.300076184,0.206927525,0.634264358,0.09265163,0.006002662,0.001843765,0.446968763,0.300076184,0.258659407,0.475698268,1.481402622
0.898738223,0.507575715,0.787149419,-0.002101798,0.011328626,-0.008542443,0.189917266,0.898738223,0.634469643,0.590362064,2.313487197
0.036318226,0.499086303,0.92089601,-0.080277559,-0.007949268,0.005265471,-0.090923173,0.036318226,0.623857878,0.690672007,1.259924939
0.47853347,0.51601641,0.306982781,0.006409811,0.003992409,0.009308712,-0.027234012,0.47853347,0.645020513,0.230237086,1.326557057
0.671046116,0.276019436,0.040549304,0.055605398,0.002523977,-0.005595996,0.130794409,0.671046116,0.345024295,0.030411978,1.177276798
0.476318838,0.635267168,0.416807412,0.077852568,0.019726164,-0.005405058,-0.0355757,0.476318838,0.79408396,0.312605559,1.547432657
0.272064828,0.102168858,0.894722913,-0.063365013,0.01830786,-0.009347738,0.021813781,0.272064828,0.127711073,0.671042185,1.092631866
0.108033501,0.191152592,0.481837283,0.020701498,-0.005804155,0.007847693,-0.065287335,0.108033501,0.23894074,0.361377963,0.643064869
0.599655256,0.056147491,0.632099844,0.053039592,-0.004601735,0.004108518,-0.186384375,0.599655256,0.070184364,0.474074883,0.957530128
0.052285368,0.798966821,0.60693659,-0.078232699,0.017145475,0.009518592,-0.406768094,0.052285368,0.998708526,0.455202442,1.099428242
0.516402943,0.833829888,0.591532633,0.031669861,0.002986683,0.000347625,-0.244671494,0.516402943,1.04228736,0.443649475,1.757668284
0.525215087,0.641948966,0.205759927,0.037046031,0.011639013,-0.007533471,0.194308408,0.525215087,0.802436207,0.154319945,1.676279648
0.748714074,0.400222861,0.295376059,0.048057893,0.010423185,-0.007848888,-0.461422512,0.748714074,0.500278576,0.221532045,1.009102183
0.294726047,0.117345746,0.320602919,-0.023536597,0.009829355,-0.007718237,-0.204653398,0.294726047,0.146682182,0.240452189,0.477207021
0.857389528,0.513979061,0.215040297,-0.096141026,0.018652922,0.007314824,-0.042465812,0.857389528,0.642473826,0.161280223,1.618677764
0.653797199,0.498546084,0.192763909,-0.092075349,0.017768892,0.003098314,-0.015701349,0.653797199,0.623182604,0.144572932,1.405851386
0.555337794,0.036841647,0.839482068,0.011396993,0.000306003,-0.009983081,0.410940909,0.555337794,0.046052059,0.629611551,1.641942314
0.924850981,0.425284672,0.971382494,0.050242215,-0.014455511,-0.009770635,0.378187164,0.924850981,0.531605841,0.728536871,2.563180857
0.306588145,0.226701115,0.677074124,0.081061583,0.001043489,0.009283262,-0.294672904,0.306588145,0.283376394,0.507805593,0.803097228
0.497612346,0.156484852,0.513879661,0.042947741,0.007080309,-0.004084488,0.460626116,0.497612346,0.195606065,0.385409745,1.539254272
0.33563956,0.278384931,0.757171157,0.003423192,0.01778447,-0.004162394,-0.485456179,0.33563956,0.347981164,0.567878368,0.766042912
0.225473071,0.893232834,0.571132151,0.097141011,-0.009704554,-0.00584398,-0.172428686,0.225473071,1.116541042,0.428349113,1.597934541
0.645808796,0.851701062,0.107506902,-0.041530878,-0.006153153,-0.001397287,0.148797743,0.645808796,1.064626328,0.080630176,1.939863043
0.756036078,0.001904425,0.621022538,0.034720023,-0.00419998,0.006061338,0.362162938,0.756036078,0.002380531,0.465766904,1.586346451
0.563324047,0.449650834,0.722337955,0.093998663,0.018069348,-0.006917526,0.089008112,0.563324047,0.562063543,0.541753466,1.756149169
0.404230662,0.036591638,0.415958428,-0.074112492,-0.002671292,0.008237823,-0.212747718,0.404230662,0.045739548,0.311968821,0.549191313
0.154183796,0.082951266,0.377012466,0.099298592,-0.004729234,-0.005572793,-0.19460659,0.154183796,0.103689083,0.28275935,0.346025638
0.166836055,0.23982287,0.266470468,-0.055280298,-0.017027019,-0.009466015,-0.316325719,0.166836055,0.299778587,0.199852851,0.350141774
0.101432225,0.722643557,0.798945977,-0.08974254,-0.013628761,-0.007657233,0.180251706,0.101432225,0.903304446,0.599209483,1.784197859
0.276486136,0.67601628,0.35981588,0.063971276,0.002364059,-0.004243927,-0.437394505,0.276486136,0.84502035,0.26986191,0.953973891
0.021663787,0.743228965,0.773724859,-0.099158675,-0.012452867,-0.002547462,0.311339585,0.021663787,0.929036206,0.580293644,1.842333222
0.536988717,0.69142694,0.450775274,-0.048319312,0.001730446,-0.006969141,0.094099287,0.536988717,0.864283674,0.338081455,1.833453134
0.77223102,0.014734667,0.956768848,-0.083679141,0.017636618,0.003412007,-0.190693665,0.77223102,0.018418333,0.717576636,1.317532324
0.991849872,0.32390364,0.319164612,0.06756261,-0.004957105,-0.003406758,-0.094582544,0.991849872,0.404879551,0.239373459,1.541520337
0.664530381,0.277062946,0.377432124,0.09474297,-0.010812241,-0.008349758,0.106801755,0.664530381,0.346328682,0.283074093,1.400734911
0.806811209,0.613410356,0.543440114,-0.073886059,-0.004970581,0.00485111,0.321384789,0.806811209,0.766762945,0.407580086,2.302539028
0.788051878,0.847553322,0.5647012,0.040917209,-0.013559429,0.004271063,-0.088494177,0.788051878,1.059441652,0.4235259,2.182525254
0.559313488,0.026829035,0.902962145,0.091161698,-0.019731746,0.007378382,-0.098769851,0.559313488,0.033536294,0.677221608,1.171301539
0.34338408,0.199109217,0.621584351,-0.084019631,0.019298641,-0.000499857,0.470878732,0.34338408,0.248886521,0.466188263,1.529337595
0.613437004,0.69420968,0.227952661,0.090975695,0.001260766,-0.005892606,0.35074128,0.613437004,0.8677621,0.170964496,2.00290488
0.247469826,0.070657543,0.060688509,-0.087265494,0.004056289,0.002571054,0.057550014,0.247469826,0.088321929,0.045516382,0.43885815
0.04790678,0.38692767,0.495243279,0.05362969,0.017706159,-0.004249995,-0.086321748,0.04790678,0.483659588,0.371432459,0.816677079
0.186900113,0.489303537,0.507208465,0.016132663,-0.015990771,0.003138412,0.371406191,0.186900113,0.611629421,0.380406349,1.550342074
0.857857188,0.109804983,0.333149816,-9.51208E-05,0.016373304,-0.00393483,-0.367009063,0.857857188,0.137256229,0.249862362,0.877966716
0.89128091,0.362120984,0.5818885,-0.032132418,-0.013221414,-0.005496345,0.155188699,0.89128091,0.452651229,0.436416375,1.935537214
0.21676309,0.866242571,0.430837567,0.010417114,0.018685714,0.006405651,-0.396412097,0.21676309,1.082803214,0.323128175,1.226282382
0.959575352,0.546737637,0.404426881,0.026393674,-0.018786435,0.00328709,0.287067305,0.959575352,0.683422047,0.30332016,2.233384864
0.061901588,0.068557236,0.533986172,0.055501212,0.003013817,-0.006535242,-0.113284262,0.061901588,0.085696545,0.400489629,0.434803499
0.586598248,0.280863034,0.812622627,0.061982355,0.012726019,0.006756801,-0.209091307,0.586598248,0.351078792,0.60946697,1.338052704
0.128553966,0.531558414,0.020585301,0.076791085,0.006844341,0.009368886,0.003749858,0.128553966,0.664448018,0.015438976,0.812190817
0.359920121,0.464966678,0.201431522,-0.043023514,0.001866758,0.000784755,0.177803565,0.359920121,0.581208347,0.151073641,1.270005675
0.196274014,0.772467644,0.231185099,-0.047247441,-0.005349243,0.007719305,0.334025662,0.196274014,0.965584556,0.173388824,1.669273056
0.410928474,0.915466088,0.368627826,-0.081803099,0.003723848,-0.009804026,-0.181150891,0.410928474,1.14433261,0.276470869,1.650581062
0.483091538,0.287550432,0.711676721,0.030781592,0.002403903,-0.005233933,-0.180565739,0.483091538,0.35943804,0.53375754,1.195721379
0.71218837,0.17403755,0.07299762,0.006107493,-0.00650647,0.008642337,-0.096919905,0.71218837,0.217546937,0.054748215,0.887563616
0.288361841,0.420747874,0.96296321,0.075153001,-0.01235913,-0.003456302,0.377120536,0.288361841,0.525934843,0.722222407,1.913639627
0.141198873,0.493834367,0.914360889,0.019805674,-0.018864077,-0.006671757,-0.246849583,0.141198873,0.617292958,0.685770667,1.197412916
0.687905457,0.390899209,0.194354179,-0.047175523,0.014672943,-0.00874211,-0.23887741,0.687905457,0.488624012,0.145765634,1.083417692
0.444640298,0.660436945,0.654989675,0.019231946,-0.012885511,-0.005443584,-0.115281877,0.444640298,0.825546181,0.491242256,1.646146858
0.668238427,0.337262419,0.976196392,-0.041787684,0.004851019,0.001857229,0.0452848,0.668238427,0.421578024,0.732147294,1.867248545
0.79083473,0.60040758,0.067482453,-0.080681574,0.016269021,0.002265107,-0.299691985,0.79083473,0.750509474,0.05061184,1.292264059
0.227333138,0.872150236,0.062477974,0.000413266,-0.006271253,-0.009926075,0.418621714,0.227333138,1.090187796,0.04685848,1.783001128
0.635112425,0.545315141,0.518590578,0.091207359,0.008567975,0.006337145,0.227086382,0.635112425,0.681643926,0.388942934,1.932785668
0.651779508,0.128378106,0.189202879,-0.062181214,0.008228498,0.008909673,0.312053709,0.651779508,0.160472633,0.141902159,1.266208009
0.727509167,0.37685162,0.550134617,-0.022956031,-0.00795051,-0.000269615,0.356442716,0.727509167,0.471064525,0.412600963,1.967617371
0.904755917,0.280398971,0.877529278,-0.029955742,0.002784384,-0.001048998,0.095607228,0.904755917,0.350498713,0.658146958,2.009008817
0.303076127,0.647773458,0.984225031,0.049798571,-0.009280735,0.007118841,-0.210096096,0.303076127,0.809716823,0.738168773,1.640865628
0.401465475,0.667840095,0.697748424,0.006137308,0.001829671,-0.005456229,-0.340714453,0.401465475,0.834800119,0.523311318,1.418862459
0.054315969,0.486063791,0.545995747,0.082754407,-0.005961409,0.000209685,-0.014893879,0.054315969,0.607579739,0.409496811,1.05649864
0.725681,0.048837594,0.418885693,-0.075664624,0.010501259,-0.002173885,0.425110911,0.725681,0.061046992,0.31416427,1.526003173
0.43265176,0.866730175,0.038193012,-0.019973687,-0.011167682,0.003560502,-0.239036615,0.43265176,1.083412719,0.028644759,1.305672623
0.949490754,0.658380897,0.440760281,0.046820883,-0.002360016,-0.000834794,-0.288571826,0.949490754,0.822976121,0.330570211,1.81446526
0.051174325,0.252302389,0.489791038,0.029830235,0.008879423,-0.00762713,0.026434024,0.051174325,0.315377986,0.367343278,0.760329613
0.099177581,0.29447116,0.33391411,0.014352151,0.014885389,0.005869656,-0.013842187,0.099177581,0.36808895,0.250435582,0.703859927
0.866555646,0.463363985,0.835592888,-0.033676184,-0.015242894,-0.005609938,0.071730418,0.866555646,0.579204982,0.626694666,2.144185711
0.187816702,0.164108535,0.459593852,0.038606188,0.010360871,-0.009808479,-0.082541958,0.187816702,0.205135669,0.344695389,0.655105802
0.214637642,0.44361907,0.668476848,-0.019360182,0.015348336,-0.005766028,0.205812374,0.214637642,0.554523837,0.501357636,1.476331489
0.669981351,0.651294432,0.248150332,0.053040616,0.01133632,0.009691538,-0.254553095,0.669981351,0.81411804,0.186112749,1.415659045
0.731164458,0.982784349,0.780687396,0.026154804,0.002964458,0.005226488,0.422103695,0.731164458,1.228480437,0.585515547,2.967264137
0.52056728,0.481941414,0.029680617,0.067376422,0.018380158,-0.000649737,0.237057012,0.52056728,0.602426767,0.022260462,1.382311522
0.14294811,0.552109707,0.064525323,-0.013642468,-0.016348734,0.009368817,-0.101256826,0.14294811,0.690137134,0.048393993,0.78022241
0.728707213,0.865778526,0.318399515,0.070583112,-0.009004842,0.001238642,-0.22945171,0.728707213,1.082223157,0.238799637,1.820278297
0.955469388,0.643537147,0.289905834,-0.095964905,0.012907036,-0.004249861,-0.135353082,0.955469388,0.804421433,0.217429375,1.841967115
0.632044276,0.477672455,0.634686382,0.047169442,0.011015741,-0.00529143,0.459869652,0.632044276,0.597090569,0.476014787,2.165019284
0.602523465,0.443319165,0.140203388,-0.040273683,0.009871281,-0.006326254,0.376126857,0.602523465,0.554148956,0.105152541,1.637951819
0.914123322,0.043965306,0.862677976,-0.086251704,-0.010117542,-0.006274313,0.302269093,0.914123322,0.054956632,0.647008482,1.918357529
0.35946753,0.29809503,0.830745077,0.004470925,0.008706607,0.009415618,-0.192850179,0.35946753,0.372618788,0.623058808,1.162294947
0.873901789,0.607980557,0.956123896,0.046505042,-0.004371107,0.001281025,0.381608087,0.873901789,0.759975696,0.717092922,2.732578494
0.750603357,0.799629787,0.126578086,-0.059720832,-0.006295599,0.004078942,-0.36694266,0.750603357,0.999537233,0.094933565,1.478131494
0.067785303,0.683532933,0.53684612,-0.008921061,-0.017450868,0.005025796,-0.351621848,0.067785303,0.854416166,0.40263459,0.973214211
0.008634077,0.957205195,0.337439567,0.046051319,0.012444211,0.003932807,0.482134727,0.008634077,1.196506494,0.253079675,1.940354973
0.015860896,0.054395129,0.161947643,-0.063954589,-0.009979699,-0.00498055,-0.441016411,0.015860896,0.067993911,0.121460732,-0.235700872
0.458181977,0.609654135,0.083137282,-0.035985749,-0.016694879,0.006002107,0.348204411,0.458181977,0.762067668,0.062352961,1.630807018
0.39964819,0.365897706,0.384811389,-0.001539009,0.007151944,0.002798553,-0.008569913,0.39964819,0.457372132,0.288608542,1.137058951
0.846837942,0.970909119,0.989013242,0.095087079,0.01019003,-0.002025803,-0.342394466,0.846837942,1.213636399,0.741759931,2.459839806
0.20687278,0.137470482,0.98558972,0.077394338,0.017511012,0.003505758,-0.171036766,0.20687278,0.171838102,0.73919229,0.946866406
0.057807425,0.343193037,0.954472399,0.047749089,0.003181749,-0.003039549,-0.165869887,0.057807425,0.428991296,0.715854299,1.036783134
0.390407442,0.12349569,0.953129498,-0.031014661,-0.01292589,-0.007503274,-0.191903184,0.390407442,0.154369612,0.714847124,1.067720993
0.227416325,0.860299813,0.030126711,0.086094439,0.018959509,0.008273108,0.063720163,0.227416325,1.075374767,0.022595033,1.389106288
0.407117442,0.671135278,0.694771703,-0.079999919,-0.016191555,-0.007842671,0.042411134,0.407117442,0.838919098,0.521078777,1.809526451
0.153456958,0.449280565,0.06720461,-0.056622864,-0.006200867,-0.008225554,-0.487911944,0.153456958,0.561600706,0.050403457,0.277549178
0.74419387,0.858929661,0.122925363,0.000480771,0.008670434,0.002479857,-0.402454144,0.74419387,1.073662077,0.092194022,1.507595824
0.341641057,0.878727838,0.955147163,-0.041791056,-0.018932231,-0.002026775,0.071073074,0.341641057,1.098409797,0.716360372,2.2274843
0.308603432,0.11058338,0.369824325,-0.099154809,0.018340366,0.003733397,0.27511629,0.308603432,0.138229225,0.277368244,0.999317191
0.132150124,0.47587346,0.067904933,0.035753343,-0.012810649,0.001059759,0.435118233,0.132150124,0.594841825,0.0509287,1.213038881
0.892203084,0.03332484,0.795241647,-0.012006591,-0.017290165,-0.000413787,0.211198432,0.892203084,0.04165605,0.596431235,1.741488801
0.878843929,0.541157845,0.097503577,-0.007553819,0.009474997,0.005545308,-0.140019272,0.878843929,0.676447307,0.073127682,1.488399646
0.119491065,0.270912871,0.082879748,-0.074491915,-0.00721523,-0.000900446,0.263641784,0.119491065,0.338641089,0.062159811,0.78393375
0.568372654,0.242917457,0.947458039,-0.074495132,0.008670897,-0.008311709,-0.333733579,0.568372654,0.303646822,0.710593529,1.248879426
0.91377745,0.739992195,0.122877057,0.070332523,0.005843556,0.006685006,0.415432402,0.91377745,0.924990244,0.092157792,2.346357888
0.003548034,0.881857897,0.460722937,0.052992802,-0.008794035,0.007864561,0.095910607,0.003548034,1.102322372,0.345542203,1.547323215
0.975733855,0.444668777,0.739679007,0.08731892,0.00700423,0.006872227,-0.150149963,0.975733855,0.555835971,0.554759256,1.936179119
0.899765072,0.478471316,0.845562115,0.081559424,0.017684244,-0.004943034,-0.197871661,0.899765072,0.598089145,0.634171586,1.934154143
0.433827971,0.365588683,0.116179982,0.082100791,0.005839325,0.000865967,-0.266864193,0.433827971,0.456985854,0.087134986,0.711084618
0.816221319,0.37519443,0.649727086,0.079191586,0.015787014,-0.007687162,0.416076091,0.816221319,0.468993037,0.487295314,2.188585761
0.334558182,0.142763431,0.357148747,-0.019321626,-0.008349544,0.001242971,0.124096315,0.334558182,0.178454289,0.26786156,0.904970346
0.837055908,0.582683041,0.110285016,-0.081910484,0.007510603,0.009923937,0.376865078,0.837055908,0.728353801,0.082713762,2.02498855
0.328481114,0.178991804,0.102659035,-0.087888998,0.011108708,-0.008549544,-0.288819344,0.328481114,0.223739755,0.076994277,0.340395802
0.155987779,0.2604229,0.014335002,0.049403049,-0.010094465,-0.001783868,0.139332579,0.155987779,0.325528626,0.010751252,0.631600235
0.168549679,0.245517095,0.907658115,-0.04810942,0.016146919,0.005395431,0.007181408,0.168549679,0.306896368,0.680743586,1.163371041
0.023712648,0.052431841,0.171338706,0.086408271,-0.019323613,0.00024887,0.366674975,0.023712648,0.065539801,0.128504029,0.584431453
0.823527212,0.879387943,0.123729131,-0.000863333,-0.00815512,0.007123252,-0.228677333,0.823527212,1.099234928,0.092796848,1.786881655
0.673077189,0.042804625,0.64479385,0.057411604,0.001052859,-0.009600633,0.060706893,0.673077189,0.053505782,0.483595388,1.270885251
0.274794749,0.723200568,0.908097446,0.078212272,-0.00376652,-0.004241912,0.058085397,0.274794749,0.90400071,0.681073084,1.91795394
0.526578069,0.938722003,0.958475799,0.021922863,0.007371267,-0.005284017,0.233902669,0.526578069,1.173402503,0.718856849,2.65274009
0.472493589,0.855209431,0.796661076,-0.08336172,0.015450325,0.002356135,-0.282570511,0.472493589,1.069011788,0.597495807,1.856430674
0.479408145,0.997336676,0.273525071,0.069589776,-0.009455674,-0.006197101,0.061755172,0.479408145,1.246670845,0.205143803,1.992977966
0.786507577,0.957046427,0.862576814,0.059272619,0.008804473,0.001394109,0.49889077,0.786507577,1.196308034,0.64693261,3.128638991
0.716862461,0.011518213,0.683666162,0.023500227,0.001834439,-0.006891955,0.494187059,0.716862461,0.014397766,0.512749621,1.738196907
0.436047501,0.838124303,0.070786653,-0.089326343,-0.004637401,-0.005757223,-0.391017828,0.436047501,1.047655379,0.05308999,1.145775043
0.532260266,0.970815418,0.928504691,-0.012634065,-0.007958157,0.001138666,-0.270077915,0.532260266,1.213519272,0.696378518,2.172080142
0.536684525,0.815850513,0.116524471,0.044617356,0.0032836,0.007682978,0.297236057,0.536684525,1.019813141,0.087393353,1.941127076
0.272505147,0.161911992,0.715783896,0.033516712,0.013249107,-0.001638315,-0.244170321,0.272505147,0.20238999,0.536837922,0.767562738
0.101206462,0.553079285,0.267900311,-0.082637507,-0.010402811,-0.005328302,0.206553812,0.101206462,0.691349106,0.200925233,1.200034614
0.973842943,0.507249314,0.598506338,0.04340201,-0.003599612,-0.003547357,-0.092469785,0.973842943,0.634061643,0.448879754,1.964314554
0.430806133,0.601043932,0.537642468,-0.085588879,0.015713748,0.002693327,0.284559909,0.430806133,0.751304915,0.403231851,1.869902807
0.989804355,0.323782679,0.662107029,0.03312474,-0.01757996,-0.006186048,0.460419925,0.989804355,0.404728349,0.496580272,2.351532901
0.43278827,0.921318268,0.835315614,-0.071488237,0.005757666,-0.000712699,-0.409825008,0.43278827,1.151647835,0.62648671,1.801097808
0.786013812,0.973144642,0.229697328,-0.020993444,-0.002599182,0.002833776,0.401590654,0.786013812,1.216430803,0.172272996,2.576308265
0.651165407,0.683380478,0.189377079,-0.052761105,-0.010866275,0.005075543,-0.448891021,0.651165407,0.854225597,0.14203281,1.198532794
0.719021862,0.743946657,0.926346238,0.012121953,-0.012251427,-0.007596235,0.429225791,0.719021862,0.929933321,0.694759679,2.772940653
0.151032721,0.341564435,0.972552353,-0.045709349,-0.001742083,-0.009268843,-0.137549892,0.151032721,0.426955544,0.729414265,1.169852638
0.338757557,0.270928848,0.815737011,-0.079211751,-0.014115069,-0.007225562,-0.253328898,0.338757557,0.338661059,0.611802758,1.035892477
0.728567648,0.398017541,0.209612773,-0.074475467,-0.000437287,-0.004179128,-0.012167565,0.728567648,0.497521926,0.157209579,1.371131589
0.042746657,0.982756698,0.270687019,-0.037191709,-0.009805622,0.006351677,0.402946106,0.042746657,1.228445872,0.203015264,1.877153899
0.34285708,0.822391043,0.167981949,0.033729235,0.013378225,0.006261003,-0.397614288,0.34285708,1.027988804,0.125986462,1.099218058
0.457511617,0.250349164,0.747459741,-0.073674567,0.015871844,-0.005135571,-0.464508907,0.457511617,0.312936455,0.560594805,0.866533971
0.213763883,0.042013629,0.08429152,0.030161297,0.014498737,0.007453753,-0.279110471,0.213763883,0.052517036,0.06321864,0.050389088
0.740732769,0.217569171,0.952259826,-0.06616531,-0.016942413,0.009321795,0.278090232,0.740732769,0.271961463,0.71419487,2.004979333
0.098372786,0.315420104,0.49214393,0.060018508,-0.012238684,0.000579283,-0.317002919,0.098372786,0.394275129,0.369107948,0.544752945
0.990493439,0.2261708,0.036690119,-0.09619236,-0.002502765,0.00602575,0.076794005,0.990493439,0.2827135,0.027517589,1.377518533
0.112936996,0.027732131,0.745749837,0.04058328,0.012631594,0.006776207,-0.016872926,0.112936996,0.034665164,0.559312377,0.690041611
0.460806069,0.835029215,0.44518265,0.072719884,-0.005452718,0.001695889,0.269009061,0.460806069,1.043786519,0.333886988,2.107488636
0.897484484,0.815426169,0.018773569,-0.067365872,0.017783904,0.00705217,-0.16906199,0.897484484,1.019282711,0.014080177,1.761785381
0.897610691,0.933495445,0.830670984,-0.02848428,0.002370021,0.007461312,-0.148178766,0.897610691,1.166869306,0.623003238,2.539304468
0.540315064,0.776774627,0.243719553,0.075273719,-0.005187743,0.002143799,-0.015926694,0.540315064,0.970968283,0.182789665,1.678146319
0.052639876,0.157614831,0.846995803,0.041715336,-0.000677503,0.00366376,-0.380692308,0.052639876,0.197018538,0.635246853,0.504212959
0.223297675,0.436354103,0.654549633,0.082873326,-0.015886509,-0.009430852,0.174151832,0.223297675,0.545442628,0.490912225,1.433804361
0.948079787,0.344594247,0.123584236,-0.080771537,-0.015974903,0.005791184,-0.497080777,0.948079787,0.430742809,0.092688177,0.974429997
0.477189195,0.380486343,0.413161839,0.079427393,-0.008607607,-0.000776527,0.446462508,0.477189195,0.475607928,0.30987138,1.709131011
0.346279609,0.487314238,0.891287655,0.052816916,0.007935214,-0.00558302,-0.236050708,0.346279609,0.609142797,0.668465741,1.387837439
0.832411557,0.0316163,0.541122053,-0.097965018,0.005530501,0.006431158,-0.32797301,0.832411557,0.039520375,0.40584154,0.949800461
0.581692386,0.08214767,0.819238669,0.048419713,-0.016648747,-0.006207458,-0.213049793,0.581692386,0.102684587,0.614429001,1.085756182
0.397924748,0.001037518,0.429748952,0.097764397,0.01774912,-0.004669937,-0.285141212,0.397924748,0.001296898,0.322311714,0.436392148
0.82695758,0.495964793,0.695526959,0.063935916,-0.011078853,-0.003443768,-0.419683967,0.82695758,0.619955991,0.521645219,1.548874823
0.335811683,0.531740043,0.905859326,-0.038006854,0.002293422,0.004724922,0.28647763,0.335811683,0.664675054,0.679394494,1.966358862
0.832248467,0.164022021,0.168216475,-0.056638384,0.017782288,0.002786386,0.42264811,0.832248467,0.205027527,0.126162356,1.58608646
0.277690604,0.973369919,0.502749675,-0.066445274,0.004673733,0.008627701,0.378140634,0.277690604,1.216712399,0.377062256,2.249605892
0.036090709,0.699557989,0.426060511,-0.012511851,0.019053086,-0.003214522,0.316335465,0.036090709,0.874447486,0.319545383,1.546419044
0.884029263,0.989076223,0.711789774,0.059881249,0.003825356,0.000255406,-0.296008789,0.884029263,1.236345278,0.533842331,2.358208083
0.326053366,0.523967319,0.690643729,0.038121841,-0.018159343,-0.002269739,-0.004892773,0.326053366,0.654959149,0.517982797,1.494102538
0.453371977,0.257375416,0.742400237,-0.048512009,-0.003072862,-0.003934472,-0.390014875,0.453371977,0.32171927,0.556800178,0.94187655
0.368511223,0.067803895,0.699767505,0.034885089,-0.007524658,-0.000834309,0.132247692,0.368511223,0.084754869,0.524825629,1.110339412
0.172780315,0.516582212,0.129238876,0.061832589,0.002497891,0.009671094,-0.334595581,0.172780315,0.645727765,0.096929157,0.580841655
0.701718612,0.446060057,0.530418494,-0.043946418,-0.002707369,0.00733895,0.004556222,0.701718612,0.557575072,0.397813871,1.661663776
0.994502753,0.555750236,0.449722646,-0.014240459,-0.010572322,0.005379613,-0.039338223,0.994502753,0.694687796,0.337291984,1.987144309
0.056969051,0.373845368,0.979260335,0.092385015,-0.012029184,-0.003101228,0.220153617,0.056969051,0.46730671,0.734445251,1.47887463
